pred,true
50.09874400663535,28.0
50.822403156266546,36.0
78.02410593691253,52.0
89.93097522600328,77.0
35.26613927895835,27.0
50.55286768047897,36.0
22.662342500797298,15.0
111.84423511538226,84.0
66.70594145319467,43.0
30.022962309119958,27.0
26.707408246467693,25.0
41.004446819127196,37.0
52.45092202060835,24.0
47.39629397875304,42.0
59.30964527436332,55.0
35.441234410678,30.0
56.65941056265393,35.0
48.694520462713285,29.0
111.74796636854946,85.0
25.194976162078966,13.0
110.9961211550859,105.0
44.33121107267691,20.0
104.91068348499593,87.0
12.399793041756851,9.0
42.705574728855,34.0
50.11391650675441,22.0
20.428331029696082,11.0
38.44885212222991,18.0
77.56828335947023,49.0
97.12317339536214,86.0
87.93481479305589,71.0
49.59046260062733,27.0
114.699822220778,89.0
10.432857706875996,8.0
70.61604698457026,47.0
69.68093958698378,41.0
127.25365268257218,100.0
79.6780816074854,52.0
196.70937449695398,193.0
113.61015034515636,87.0
19.59243189894763,9.0
89.22491246197006,73.0
83.89374357229309,61.0
121.92184605926771,117.0
52.71944982508814,29.0
25.39381299579365,19.0
40.87893565214052,25.0
38.65702584817839,20.0
30.393724736610437,14.0
22.533290295101132,14.0
39.32972517668236,25.0
128.6017059547097,100.0
18.057571205097652,13.0
111.65269689779628,108.0
98.10621355118379,95.0
55.737921285672435,45.0
32.16529047836032,23.0
32.438166184000536,17.0
64.45925669717779,49.0
26.448865731535502,20.0
40.84387150493469,33.0
50.86349221659769,36.0
47.107240285560614,37.0
62.04079239273727,38.0
47.21170323334218,19.0
28.961301921180578,27.0
70.62804710553469,58.0
77.18855367722387,53.0
45.646805674661955,24.0
37.7035116227639,19.0
29.172475628561777,15.0
104.54253101726616,83.0
55.99213138230306,47.0
153.47221496206691,135.0
167.37994340357884,146.0
61.0135189573489,57.0
52.986522038950994,42.0
26.716313254006437,5.0
69.9673847300096,44.0
46.49345809292441,32.0
61.68059886108357,41.0
62.5725328871501,51.0
27.422131711552076,21.0
169.97907555709665,149.0
15.681606060761748,9.0
31.741928613989508,21.0
67.21601024177201,39.0
45.14611088252444,39.0
24.610322644080185,19.0
24.859098802187486,15.0
60.57893383884829,43.0
33.95640791026007,24.0
39.32292698692712,36.0
49.68872025621741,37.0
21.62297032819897,14.0
59.871215527434316,36.0
60.7949004880186,43.0
14.268366292917039,4.0
29.212748124610613,9.0
48.693543416695654,21.0
50.69650466228983,23.0
62.80825925291454,36.0
48.70709010907599,46.0
48.92889326906833,47.0
63.51454148495088,38.0
28.743641014326478,16.0
90.17790530622045,77.0
31.91637428384069,18.0
159.6342404150263,135.0
62.16279279219991,33.0
63.25142003247172,37.0
123.56884211555167,105.0
350.1597853747021,332.0
66.46053046908943,37.0
41.427064925314134,27.0
31.16748934128796,23.0
29.84416588511293,17.0
57.980319095905294,35.0
28.026454342858145,27.0
50.09262333966359,44.0
90.28348798644208,63.0
186.19000937627342,161.0
33.471283611268746,29.0
265.12638801173966,244.0
95.33532109887997,89.0
43.13873096880827,21.0
73.8920121702906,50.0
20.615520137409877,7.0
30.465084560829382,21.0
64.28440092591079,43.0
52.686615259076554,48.0
52.54460635082951,47.0
54.824463200047106,28.0
67.91884098926965,45.0
34.73170772224947,8.0
28.107711579767447,24.0
80.42305333161592,57.0
74.61016177679335,46.0
36.91642477225057,16.0
69.80985863439,41.0
37.78481810570774,9.0
51.86290905949594,27.0
37.3315115531707,22.0
60.193731509438095,47.0
20.96063932159244,15.0
73.84481647613201,67.0
228.10221162977533,200.0
47.2539153517655,30.0
145.53626170299933,138.0
81.85160780658049,66.0
34.22579860544503,20.0
39.246110320133276,35.0
89.22328990653855,83.0
31.50056660232406,28.0
41.149357296864395,36.0
47.03378668938117,42.0
49.83789540661623,27.0
192.3480841797734,163.0
59.74910618719754,35.0
44.606719925249784,38.0
44.675153806063065,29.0
13.292484022975689,4.0
51.345933746576165,30.0
52.00989496577217,32.0
43.09279061017989,33.0
59.232328432654356,54.0
42.27036808318093,16.0
106.88969086776235,103.0
59.08909771198985,40.0
39.1313546451623,32.0
75.05035250433944,55.0
39.09693057451473,25.0
26.65310418073433,14.0
17.077213421880224,12.0
43.33040108732892,26.0
40.811925655049734,28.0
52.65305705130254,38.0
48.486039763220745,47.0
43.10172957115059,14.0
49.90840575557481,45.0
36.714007286570904,15.0
18.934411288601083,6.0
74.93787309521178,46.0
41.773088290167884,24.0
70.5537772447427,67.0
52.57471497115503,42.0
38.80397819439937,35.0
12.030136454962722,11.0
56.88313993037862,44.0
73.56931083732992,72.0
130.2976660030142,101.0
30.419516891899548,23.0
116.72679900420128,114.0
74.74301435982252,53.0
128.63069644253466,100.0
47.76654714699417,20.0
43.13818919241746,32.0
23.27574630114184,17.0
79.17966042554261,58.0
38.4800853040225,22.0
60.64311688936877,33.0
54.37809768723988,28.0
56.56816605471519,45.0
70.43761202103946,52.0
45.72384688722437,37.0
55.39384833809861,51.0
55.05865588369801,37.0
25.26931165005675,22.0
51.630130017197104,40.0
19.201886194747566,15.0
43.0039045949233,26.0
112.68422847271097,97.0
36.999247234268,13.0
70.15918848519945,47.0
42.82401751753024,23.0
63.41320808528196,58.0
55.12801377046639,44.0
19.234080708597414,8.0
38.22990304254078,27.0
57.03789856245463,31.0
48.725331585815944,42.0
26.123436464644925,21.0
65.93358238243202,37.0
38.3178393067359,36.0
58.10616090275849,56.0
90.87579940661969,79.0
166.24812800790167,160.0
100.40314019369153,77.0
44.781381471026535,25.0
252.28487345925043,226.0
34.01558486543667,31.0
61.41117708032306,36.0
54.04336854653518,28.0
80.08362600406917,54.0
64.41058059972045,46.0
37.59040895728977,30.0
62.6813787044542,61.0
88.61939557122601,60.0
33.80927913158381,9.0
23.029759987627617,20.0
99.8034395909849,74.0
54.07901433709517,32.0
30.706813918003476,16.0
101.18115405252412,72.0
37.765830385018376,29.0
150.80319273207266,123.0
25.727944503910297,17.0
39.12600212299466,30.0
47.01631011062868,46.0
25.695531709104753,18.0
51.36054843610444,24.0
384.5783953450492,356.0
61.77037450959452,32.0
41.351549777373805,18.0
45.27758889301748,26.0
37.19936844069803,21.0
39.50658569477035,18.0
29.811760549328167,20.0
61.39771585079242,37.0
48.929776209589164,25.0
65.97116312131757,48.0
232.14236395138838,222.0
35.526986458501696,6.0
67.26941733775608,41.0
34.32630342358792,31.0
161.02348966288878,149.0
10.460232500151323,8.0
67.76950061949347,46.0
86.30007220704512,60.0
45.057117774749436,32.0
36.542620019996946,28.0
62.03517727071771,35.0
78.61693398741542,57.0
67.50007018858895,51.0
109.96281122396987,103.0
75.94205665205153,59.0
83.00255176991847,60.0
36.065632832574785,23.0
47.63879166980816,20.0
51.06852084184308,24.0
37.13429348362402,34.0
55.71464622698112,49.0
25.450160238289442,15.0
30.215167079547818,24.0
74.59713040521369,45.0
44.72823018440525,33.0
118.57688527614178,95.0
40.06453141165296,25.0
69.56146272079243,44.0
69.01603718308502,45.0
146.5237105577676,145.0
68.26859348082077,60.0
45.33793037923842,17.0
48.34814856877652,36.0
98.97063632454045,96.0
46.90916936252453,23.0
77.06852483596005,68.0
31.938163970500714,13.0
81.90530930182848,76.0
33.40147482063662,27.0
49.244251592623996,46.0
37.26148687532812,17.0
81.79513314273966,52.0
73.81019286445377,58.0
56.982006953810426,32.0
59.48655474931268,36.0
86.8060771597594,61.0
52.77655483839559,44.0
67.5204077654204,48.0
87.13999687271617,66.0
129.28035286246578,102.0
88.35844420235824,63.0
25.762067577734147,12.0
50.64935618438608,22.0
43.93013577038563,26.0
95.66411439335153,83.0
67.90898823766649,46.0
48.643334118550904,28.0
43.35648843728023,42.0
51.04626284982334,39.0
161.1082881706126,146.0
26.57835235770085,6.0
52.802153263984735,45.0
91.42775291052902,83.0
129.4684357365702,100.0
38.51921249382218,24.0
55.62756353172727,48.0
85.81499683429477,69.0
43.95998315145621,27.0
35.205840392297034,16.0
84.18044750139826,83.0
39.16791091489284,18.0
18.125658878958717,14.0
26.972903080004695,24.0
73.4777917606643,65.0
77.59591974216424,67.0
49.20610019497354,38.0
65.98207528213337,45.0
40.556116067118495,37.0
22.3926204829798,16.0
86.168936575548,68.0
93.33151892718985,87.0
59.087283217802025,51.0
69.09177387295897,43.0
38.665041155342294,27.0
24.99039585972161,15.0
31.962150816452983,17.0
29.551488257650085,21.0
21.80234826679082,11.0
102.91344193939867,97.0
78.69760808360815,60.0
92.24367870260305,84.0
41.22018187185127,25.0
55.57560379029492,48.0
75.96814541098477,68.0
29.292236206088017,16.0
31.903409050055636,30.0
94.76593679459863,73.0
45.94032574935132,23.0
97.02271377364545,82.0
42.68574210410788,38.0
33.133560439749495,17.0
75.34647920828061,51.0
64.59114174642804,53.0
66.35783732180174,56.0
141.1177767347167,117.0
39.59781204801505,21.0
211.9556405151619,208.0
32.376641314111225,13.0
180.99858061602495,167.0
