真实值,预测值
59.00000013411045,49.72095522284508
70.0000030696392,51.0359590947628
73.00000289082527,57.6984129101038
69.00000312924385,66.31527298688889
89.00000193715096,71.7859111726284
91.00000181794167,78.15114817023277
100.00000128149986,79.45631939172745
128.0000067949295,88.2676023542881
115.00000038743019,74.66383960843086
129.00000673532486,78.99736660718918
128.0000067949295,73.22204554080963
133.00000649690628,72.74721974134445
125.00000697374344,70.87953329086304
132.00000655651093,70.93435624241829
153.00000530481339,73.93421241641045
156.00000512599945,81.6289903819561
162.00000476837158,94.57856944203377
167.00000447034836,106.90719041228294
156.00000512599945,114.41854527592659
161.00000482797623,120.98521155118942
148.0000056028366,129.3147377371788
88.0000019967556,130.3201819062233
72.00000295042992,131.0509295463562
79.0000025331974,127.38478022813797
73.00000289082527,123.5357249379158
74.00000283122063,119.34300810098648
61.000000014901154,118.83455449342728
70.0000030696392,115.58552071452141
50.000000670552254,115.08916938304901
41.00000120699406,117.73737722635269
46.00000090897083,105.86276757717133
48.00000078976154,103.83594876527786
36.00000150501728,135.87810730934143
25.00000036507845,173.01662409305573
16.00000000372529,144.1395159959793
24.000000424683094,112.80181765556335
18.000000782310963,80.71976110339165
28.000000186264515,61.10315665602683
39.000001326203346,29.743485681712627
56.000000312924385,28.18038335442543
68.0000031888485,28.558768019080162
62.00000354647636,32.2371022105217
72.00000295042992,33.81170888245106
79.0000025331974,35.20202338695526
84.00000223517418,36.019268184900284
90.00000187754631,39.03380151093006
75.00000277161598,40.3775779157877
42.00000114738941,38.792183339595795
27.00000024586916,35.63035777211189
28.000000186264515,36.67279827594757
27.00000024586916,36.110354870557785
28.000000186264515,40.12559559941292
20.000000663101673,40.853064492344856
33.000001683831215,40.7626134455204
26.000000305473804,47.124320313334465
25.00000036507845,60.519618660211556
19.000000722706318,58.23559236526489
12.00000024214387,62.60107368230819
9.000000420957804,61.159128785133355
20.000000663101673,53.53990924358368
16.00000000372529,42.156590953469276
19.000000722706318,27.225781314074993
28.000000186264515,17.72602428495884
34.00000162422657,18.10618658363819
40.0000012665987,18.88116319477558
41.00000120699406,18.883183233439922
48.00000078976154,22.70854391902685
60.000000074505806,30.00584291666746
77.00000265240669,36.92675933241844
52.000000551342964,38.489403784275055
61.000000014901154,33.90578702092171
68.0000031888485,38.51012848317623
65.00000336766243,40.40175732970238
72.00000295042992,19.3887297809124
56.000000312924385,45.14312744140625
43.00000108778477,45.17914338409901
14.00000012293458,15.644967883825302
8.000000031664968,49.467859640717506
7.000000091269612,21.830681800842285
6.000000150874257,23.176181972026825
8.000000031664968,21.05278017371893
4.000000045634806,25.369951143860817
2.0000000526197255,58.665356040000916
4.000000045634806,52.58540236949921
2.0000000526197255,47.246416836977005
4.000000045634806,32.22838282585144
3.000000105239451,24.386201292276382
34.00000162422657,21.53785879164934
40.0000012665987,22.503846667706966
31.000000007450584,18.589069195091724
42.00000114738941,14.194612443447113
40.0000012665987,14.632938388735056
40.0000012665987,19.26041692495346
32.00000174343586,-1.5535712763667107
44.00000102818012,2.984888195991516
49.0000007301569,17.045607030391693
64.00000342726707,23.13921795785427
66.00000330805779,28.437059342861176
73.00000289082527,30.655045635998253
43.00000108778477,36.24289095401764
28.000000186264515,39.302105739712715
21.00000060349703,38.611625999212265
24.000000424683094,43.892438009381294
13.000000182539225,51.42647476494312
11.000000301748514,60.35081166028976
5.000000210478902,75.93380290269852
5.000000210478902,76.01573926210403
28.000000186264515,61.12683689594268
35.000001564621925,49.741159200668335
32.00000174343586,34.76026517152786
34.00000162422657,25.169051565229893
45.00000096857548,17.94175184518099
62.00000354647636,17.11956199258566
78.00000259280205,17.40950846672058
72.00000295042992,20.202914893627167
62.00000354647636,21.326968550682068
53.00000049173832,21.182103946805
48.00000078976154,22.360416740179062
60.000000074505806,25.44323455542326
55.00000037252903,26.895355060696602
49.0000007301569,30.06357651948929
42.00000114738941,34.04687011241913
49.0000007301569,36.610211193561554
58.000000193715096,44.01928207278252
60.000000074505806,50.30903606116772
62.00000354647636,53.15510714054108
51.00000061094761,53.03897915780544
49.500000700354576,61.21871364116668
48.00000078976154,71.91864117980003
48.00000078976154,69.10820537805557
54.000000432133675,61.779663115739815
48.00000078976154,57.11937107145786
45.00000096857548,54.64751888811588
53.00000049173832,52.2564502954483
52.000000551342964,49.89714927971363
61.000000014901154,49.38771168887615
59.00000013411045,49.77897073328495
42.00000114738941,51.39139252901077
42.00000114738941,51.7446928024292
57.00000025331974,51.925824731588364
72.00000295042992,51.27127115428448
53.00000049173832,50.784838661551476
62.00000354647636,50.57924720644951
69.00000312924385,51.29894478619099
68.0000031888485,53.134673327207565
58.000000193715096,55.78561405837536
58.000000193715096,56.814368575811386
63.00000348687171,55.33620662987232
65.00000336766243,57.004930943250656
63.00000348687171,58.563524544239044
61.000000014901154,58.12852492928505
71.00000301003456,57.17876200377941
76.00000271201134,61.9599762558937
64.00000342726707,67.22481110692024
55.00000037252903,68.18313181400299
56.000000312924385,71.93212965130806
52.000000551342964,68.0652836561203
54.000000432133675,65.7234034538269
63.00000348687171,66.31977632641792
83.00000229477882,66.51227793097496
97.0000014603138,67.74429681897163
102.00000116229057,70.14581215381622
116.00000032782555,75.69515463709831
111.00000062584877,81.22802078723907
106.000000923872,81.87217789888382
101.00000122189522,47.836052656173706
106.000000923872,50.7515232861042
97.0000014603138,52.256622672080994
97.0000014603138,54.6801375746727
68.0000031888485,59.983940318226814
44.00000102818012,58.63799124956131
63.00000348687171,62.45859003067016
51.00000061094761,63.9258527457714
34.00000162422657,64.71103549003601
24.000000424683094,64.22527813911438
21.00000060349703,59.50199680030346
19.000000722706318,62.8788873553276
22.000000543892384,75.88157996535301
23.00000048428774,80.62285670638084
17.000000841915607,72.79916256666183
21.00000060349703,62.49888306856155
27.00000024586916,41.900837898254395
20.000000663101673,27.51335222274065
18.000000782310963,21.370928183197975
23.00000048428774,18.86853840202093
31.000000007450584,19.30420058965683
31.000000007450584,19.907928198575974
27.00000024586916,19.238020531833172
17.000000841915607,19.002656400203705
19.000000722706318,19.05361883342266
22.000000543892384,19.13731487095356
29.00000012665987,19.072267830371857
22.000000543892384,19.44477193802595
34.00000162422657,20.152713790535927
32.00000174343586,20.557969458401203
27.00000024586916,20.583786450326443
26.000000305473804,21.562815696001053
14.00000012293458,21.974346950650215
19.000000722706318,21.81809112429619
25.00000036507845,22.461714945733547
18.000000782310963,28.556548669934273
10.000000361353159,32.51040895283222
17.000000841915607,28.97913896292448
9.000000420957804,25.964052595198154
5.000000210478902,22.681373052299023
20.000000663101673,18.65301015228033
16.00000000372529,15.866590365767479
28.000000186264515,14.61971027776599
15.000000063329935,14.456141911447048
20.000000663101673,13.51942215114832
8.000000031664968,12.760626498609781
15.000000063329935,11.467068254947662
18.000000782310963,10.49409194290638
15.000000063329935,10.93204889446497
24.000000424683094,11.657232001423836
24.000000424683094,12.351257134228945
20.000000663101673,12.706362873315811
16.00000000372529,13.436850152909756
16.00000000372529,14.472926188260317
24.000000424683094,15.240958355367184
31.000000007450584,17.570495672523975
22.000000543892384,20.167505860328674
32.00000174343586,23.983401991426945
21.00000060349703,31.58625113964081
12.00000024214387,35.37074778974056
18.000000782310963,34.89765293896198
14.00000012293458,30.157945543527607
1.0,25.386018082499504
16.00000000372529,25.671100303530693
25.00000036507845,20.363521434366703
16.00000000372529,18.733727306127548
21.00000060349703,16.40797509253025
17.000000841915607,14.857249766588211
23.00000048428774,13.649753250181675
24.000000424683094,13.888992264866829
28.000000186264515,15.23817878216505
23.00000048428774,16.017270885407925
23.00000048428774,16.801925726234913
32.00000174343586,16.315584808588028
25.00000036507845,16.257393330335617
24.000000424683094,15.978373020887375
30.000000067055225,17.207955293357372
34.00000162422657,17.593437924981117
21.00000060349703,18.567376673221588
39.000001326203346,21.260580204427242
29.00000012665987,22.015525214374065
25.00000036507845,22.73153644800186
15.000000063329935,23.5299975797534
10.000000361353159,34.9568535387516
10.000000361353159,37.03869640827179
5.000000210478902,37.482691928744316
12.00000024214387,35.187687397003174
16.00000000372529,31.910495176911358
17.000000841915607,27.544090926647186
12.00000024214387,14.933095484972
9.000000420957804,20.343439556658268
15.000000063329935,20.39828046411276
12.00000024214387,19.19402678310871
16.00000000372529,18.6335531398654
7.000000091269612,16.221723936498165
19.000000722706318,16.19573636353016
11.000000301748514,14.288882710039616
4.000000045634806,13.535333771258593
11.000000301748514,10.143189679831266
14.00000012293458,10.22696202993393
7.000000091269612,9.67036596313119
8.000000031664968,9.515944331884384
13.000000182539225,10.350801173597574
16.00000000372529,10.38583492860198
6.000000150874257,11.015966687351465
10.000000361353159,13.888821683824062
18.000000782310963,17.50023603439331
10.000000361353159,24.869879350066185
4.000000045634806,24.76533292233944
2.0000000526197255,22.518279619514942
2.0000000526197255,18.111587718129158
12.00000024214387,14.917560040950775
11.000000301748514,9.901698995381594
1.0,6.174575034528971
9.000000420957804,4.822402451187372
9.000000420957804,5.053954994305968
24.000000424683094,4.716478805989027
14.00000012293458,5.357253475114703
9.000000420957804,5.970786800608039
36.00000150501728,6.357580661773682
38.00000138580799,5.227131562307477
24.000000424683094,6.137090299278498
10.000000361353159,6.32968258112669
12.00000024214387,6.054649828001857
12.00000024214387,6.4666842967271805
10.000000361353159,8.186865279451013
7.000000091269612,10.264818452298641
9.000000420957804,14.71601764112711
6.000000150874257,18.569938980042934
7.000000091269612,22.73873496800661
3.000000105239451,31.621581166982654
12.00000024214387,42.18018141388893
7.000000091269612,42.334397450089455
4.000000045634806,33.74707482755184
3.000000105239451,28.640991672873497
8.000000031664968,21.829397954046726
10.000000361353159,12.251523785293102
10.000000361353159,6.302491065114737
10.000000361353159,5.587161257863045
20.000000663101673,5.53417070582509
20.000000663101673,5.027033714577556
15.000000063329935,5.151415575295687
10.000000361353159,5.051926426589489
8.000000031664968,5.172755263745785
5.000000210478902,4.981371413916349
14.00000012293458,4.863053260371089
20.000000663101673,5.224812557920814
15.000000063329935,6.542872523888946
5.000000210478902,7.24660237133503
15.000000063329935,7.794415758922696
9.000000420957804,10.502182871103287
19.000000722706318,12.196438677608967
19.000000722706318,15.211992796510458
33.000001683831215,4.893187299370766
13.000000182539225,4.3845819644629955
9.000000420957804,9.493156500160694
7.000000091269612,11.730100631713867
13.000000182539225,24.03456912189722
11.000000301748514,19.952333137392998
13.000000182539225,17.396265991032124
9.000000420957804,15.323859844356775
8.000000031664968,13.01014257222414
17.000000841915607,10.98644270002842
37.000001445412636,11.387212984263897
28.000000186264515,11.622298799455166
35.000001564621925,14.01392761617899
29.00000012665987,16.670454427599907
34.00000162422657,17.25000262260437
31.000000007450584,17.91197019070387
28.000000186264515,18.788246802985668
24.000000424683094,17.0822514295578
28.000000186264515,17.728606343269348
21.00000060349703,19.70024847239256
32.00000174343586,20.188557356595993
35.000001564621925,23.061131343245506
44.00000102818012,27.013479739427567
43.00000108778477,31.778052464127544
65.00000336766243,35.33362935483456
57.00000025331974,45.951275780797005
40.0000012665987,60.61948218941688
25.00000036507845,60.237711042165756
13.000000182539225,59.2957661151886
1.0,52.41181191802025
8.000000031664968,43.39342202246189
4.000000045634806,32.756939858198166
2.0000000526197255,19.801999166607857
17.000000841915607,13.827722247689962
22.000000543892384,14.011162407696247
32.00000174343586,13.608210481703281
35.000001564621925,15.480444263666868
20.000000663101673,16.281170532107353
23.00000048428774,17.420282006263733
15.000000063329935,16.76325051486492
25.00000036507845,16.2997028157115
13.000000182539225,14.86732841283083
20.000000663101673,12.555184975266457
27.00000024586916,12.197726115584373
20.000000663101673,13.502888359129429
29.00000012665987,16.489827059209347
23.00000048428774,11.629661615937948
31.000000007450584,6.494719740003347
32.00000174343586,8.679547771811485
23.00000048428774,15.6462696865201
21.00000060349703,19.229184433817863
13.000000182539225,23.290047511458397
6.000000150874257,24.726445831358433
17.000000841915607,26.350129567086697
2.0000000526197255,24.436194106936455
11.000000301748514,20.363219775259495
22.000000543892384,17.61395074427128
18.000000782310963,16.61774668097496
44.00000102818012,19.764975897967815
61.000000014901154,21.40464936196804
53.00000049173832,27.113695204257965
52.000000551342964,30.56008227169514
54.000000432133675,30.954713433980945
50.000000670552254,32.02671293914318
56.000000312924385,31.451183274388317
48.00000078976154,30.460506036877636
54.000000432133675,30.42077322304249
44.00000102818012,33.207051157951355
50.000000670552254,36.69144727289677
53.00000049173832,39.924906104803085
42.00000114738941,44.10793752968311
56.000000312924385,47.312304213643074
56.000000312924385,40.76982453465462
56.000000312924385,42.98901207745075
48.00000078976154,57.36688955128193
38.00000138580799,60.085818499326706
33.000001683831215,58.184159487485886
38.00000138580799,57.12996146082878
48.00000078976154,54.105060398578644
52.000000551342964,50.46992091834545
40.0000012665987,47.7668362557888
54.000000432133675,46.34930419921875
67.00000324845314,46.84327457845211
52.000000551342964,48.359398886561394
54.000000432133675,49.68603818118572
56.000000312924385,50.1892594397068
75.00000277161598,50.524962931871414
108.0000008046627,50.4464058727026
85.00000217556953,50.45668742060661
73.00000289082527,49.91956542432308
73.00000289082527,50.878191381692886
66.00000330805779,53.74666424095631
60.000000074505806,56.31818962097168
54.000000432133675,61.18465130031108
51.00000061094761,64.62652066349983
44.00000102818012,66.2026104927063
38.00000138580799,70.20069974660873
31.000000007450584,71.76181435585022
22.000000543892384,82.39381831884384
17.000000841915607,91.83639478683472
23.00000048428774,90.3766520023346
9.000000420957804,80.46043482422829
10.000000361353159,66.70676186680794
15.000000063329935,44.53685009479523
31.000000007450584,27.990497924387455
45.00000096857548,23.479090809822083
49.0000007301569,25.50191982090473
71.00000301003456,29.506365463137627
93.00000169873238,32.1014094799757
110.00000068545341,32.303337931632996
97.0000014603138,32.79556658864021
100.00000128149986,31.743121057748798
104.00000104308128,38.33825820684433
86.00000211596489,43.62828877568245
87.00000205636024,44.703818410634995
101.00000122189522,48.601731702685356
109.00000074505806,54.464077830314636
101.00000122189522,58.23897525668144
100.00000128149986,66.11399453878403
100.00000128149986,76.87277433276176
100.00000128149986,83.9002248942852
103.00000110268593,90.81275051832199
83.00000229477882,101.17700329422951
56.000000312924385,106.45046415925026
49.0000007301569,108.50811684131622
44.00000102818012,107.14426574110985
43.00000108778477,96.96143218874931
41.00000120699406,83.06763139367104
41.00000120699406,67.65052393078804
36.00000150501728,59.60090148448944
53.00000049173832,59.6988940089941
36.00000150501728,59.00731536746025
34.00000162422657,56.39126653969288
45.00000096857548,52.37324982881546
47.00000084936619,50.147264182567596
41.00000120699406,44.666972905397415
47.00000084936619,41.4584476351738
52.000000551342964,39.436361998319626
65.00000336766243,39.63796365261078
66.00000330805779,40.95981949567795
65.00000336766243,42.632206812500954
79.0000025331974,43.519098952412605
75.00000277161598,45.276212975382805
81.00000241398811,49.32629533112049
90.00000187754631,54.59961614012718
95.00000157952309,58.70308856666088
95.00000157952309,95.30870658159256
111.00000062584877,97.73653090000153
127.00000685453415,125.78228086233139
111.00000062584877,133.71314299106598
117.0000002682209,107.75908291339874
125.00000697374344,98.45182210206985
138.00000619888306,93.77969712018967
133.00000649690628,93.57140868902206
140.00000607967377,101.16969883441925
184.0000034570694,109.8909940123558
183.00000351667404,126.9768078327179
183.00000351667404,138.00318080186844
203.00000232458115,91.79093044996262
224.0000010728836,155.43695122003555
214.00000166893005,162.98249411582947
207.00000208616257,111.59363701939583
199.00000256299973,120.40920785069466
194.00000286102295,128.8531849384308
171.00000423192978,138.43642073869705
174.00000405311584,139.87036448717117
161.00000482797623,148.62879246473312
146.0000057220459,147.3200659751892
120.00000008940697,155.84318548440933
88.0000019967556,155.50771182775497
60.000000074505806,160.69238436222076
51.00000061094761,156.6394218802452
48.00000078976154,161.42660826444626
40.0000012665987,157.06855350732803
48.00000078976154,142.81622368097305
48.00000078976154,118.29305484890938
50.000000670552254,83.64650803804398
48.00000078976154,57.47828795015812
43.00000108778477,55.03058286011219
30.000000067055225,49.745974972844124
28.000000186264515,41.59931166470051
18.000000782310963,34.15349942445755
26.000000305473804,30.813436418771747
25.00000036507845,30.65320695191622
17.000000841915607,28.837775759398937
27.00000024586916,29.58988194167614
21.00000060349703,28.813310846686363
11.000000301748514,28.157117895781994
14.00000012293458,24.944403514266014
20.000000663101673,24.17429295182228
17.000000841915607,24.197825953364372
18.000000782310963,26.448585353791714
27.00000024586916,32.45598462224007
17.000000841915607,26.492049403488636
27.00000024586916,27.807633250951767
18.000000782310963,28.38230462372303
10.000000361353159,30.0090067461133
14.00000012293458,32.79122844338417
22.000000543892384,20.7719696611166
8.000000031664968,23.944107301533222
8.000000031664968,19.146671690046787
28.000000186264515,16.78575823456049
48.00000078976154,17.771908789873123
61.000000014901154,20.404225662350655
85.00000217556953,14.276940241456032
83.00000229477882,15.807949990034103
68.0000031888485,36.636275976896286
65.00000336766243,28.25276717543602
56.000000312924385,35.13304400444031
76.00000271201134,42.395325407385826
54.000000432133675,49.73345611989498
44.00000102818012,53.5117112994194
34.00000162422657,58.54388438165188
32.00000174343586,55.07414028048515
37.000001445412636,23.84466753154993
42.00000114738941,18.232129260897636
44.00000102818012,34.305133402347565
56.000000312924385,45.87910024821758
79.0000025331974,56.23057560622692
79.0000025331974,66.15346878767014
71.00000301003456,77.18367713689804
71.00000301003456,75.77721309661865
71.00000301003456,65.38354855775833
71.00000301003456,61.270857572555535
71.00000301003456,53.13748522102833
71.00000301003456,49.8662076741457
71.00000301003456,49.26073116064072
82.00000235438347,51.21869269013405
93.00000169873238,53.526417180895805
56.000000312924385,55.34267434477806
32.00000174343586,59.133922412991524
24.000000424683094,57.5358150601387
19.000000722706318,55.54154670238495
29.00000012665987,53.07016855478287
35.000001564621925,53.22535061836243
21.00000060349703,51.865456998348236
33.000001683831215,44.61607511341572
44.00000102818012,39.62625640630722
52.000000551342964,40.78009890019894
60.000000074505806,44.16209611296654
56.000000312924385,40.197871685028076
60.000000074505806,38.007862478494644
63.00000348687171,55.773536920547485
70.0000030696392,66.09840163588524
49.0000007301569,60.28484168648719
38.00000138580799,63.456198245286934
36.00000150501728,58.07724288105965
42.00000114738941,48.446018144488335
45.00000096857548,43.309862449765205
65.00000336766243,42.12263275682926
110.00000068545341,44.92507818341255
102.00000116229057,50.98531627655029
79.0000025331974,56.51139868795872
57.00000025331974,55.3484345972538
46.00000090897083,54.749630495905876
47.00000084936619,53.39734299480915
42.00000114738941,53.64169046282768
40.0000012665987,55.57849635183811
34.00000162422657,55.25201141834259
32.00000174343586,48.68911947309971
36.00000150501728,47.161165818572044
52.000000551342964,46.48155298829079
59.00000013411045,52.330170035362244
60.000000074505806,60.1275192797184
70.0000030696392,62.95114189386367
68.0000031888485,53.43452966213226
86.00000211596489,64.10434874892235
94.00000163912773,70.78415155410767
96.00000151991844,69.10442745685577
72.00000295042992,64.41472005844116
70.0000030696392,57.905009895563126
68.0000031888485,56.03818891942501
76.00000271201134,54.282626286149025
82.00000235438347,55.10428823530674
93.00000169873238,60.0252640247345
100.00000128149986,64.80538296699524
137.0000062584877,78.31809493899345
119.00000014901161,87.09062188863754
111.00000062584877,91.39461502432823
119.00000014901161,91.09926202893257
113.00000050663948,92.29569950699806
124.00000703334808,97.2191352546215
115.00000038743019,97.58070242404938
108.0000008046627,82.12075218558311
117.0000002682209,78.40487939119339
117.0000002682209,108.21533513069153
122.00000715255737,113.3375857770443
136.00000631809235,123.88870918750763
136.00000631809235,88.76764541864395
120.50000005960464,97.15182936191559
105.00000098347664,106.97708913683891
33.000001683831215,112.8986574113369
26.000000305473804,112.96548926830292
26.000000305473804,110.94590309262276
39.000001326203346,100.48980230093002
32.00000174343586,99.26288288831711
26.000000305473804,80.93707776069641
31.000000007450584,64.83743065595627
54.000000432133675,60.730492740869515
74.00000283122063,60.985778942704194
90.00000187754631,81.54347002506256
75.00000277161598,69.11031699180603
63.00000348687171,67.3741682767868
69.00000312924385,64.10041999816895
74.00000283122063,64.06549218297005
54.000000432133675,59.51730240881443
51.00000061094761,53.728112205863
52.000000551342964,49.97908563911915
45.00000096857548,49.315561294555664
33.000001683831215,54.25667642056942
35.000001564621925,56.779458716511726
25.00000036507845,52.63592667877674
38.00000138580799,50.400298714637756
51.00000061094761,41.406282156705856
60.000000074505806,53.80107420682907
65.00000336766243,73.55707389116287
72.00000295042992,84.62682113051414
70.0000030696392,74.48440989851952
82.00000235438347,67.21624973416328
87.50000202655792,63.324739515781395
93.00000169873238,54.29736089706421
88.0000019967556,47.92675867676735
98.00000140070915,55.70064674317837
100.00000128149986,58.80894577503204
130.00000667572021,62.048994421958916
145.00000578165054,67.06368923187256
151.00000542402267,73.64507934451103
151.00000542402267,58.62742958962917
144.0000058412552,66.4856385588646
133.00000649690628,75.89177891612053
147.00000566244125,86.38536444306374
134.00000643730164,90.05576571822166
160.00000488758087,90.11873346567154
161.00000482797623,92.14970368146896
161.00000482797623,97.37829634547234
162.00000476837158,105.02936965227127
166.000004529953,111.73186871409416
124.00000703334808,126.26328349113464
42.00000114738941,138.64272683858871
34.00000162422657,156.6643015742302
34.00000162422657,178.1204663515091
39.000001326203346,168.03594493865967
40.0000012665987,152.82037448883057
39.000001326203346,137.24215233325958
41.00000120699406,119.94647714495659
57.00000025331974,96.22446462512016
70.0000030696392,91.04889932274818
89.00000193715096,84.75549310445786
98.00000140070915,92.03671798110008
125.00000697374344,92.85501858592033
144.0000058412552,95.61612594127655
150.00000548362732,85.59541261196136
144.0000058412552,47.92696337401867
136.00000631809235,55.85588267445564
139.0000061392784,66.47281804680824
154.00000524520874,65.30814814567566
142.00000596046448,111.75062185525894
148.0000056028366,106.43555358052254
136.00000631809235,114.7703013420105
147.00000566244125,45.632605254650116
171.00000423192978,68.61394411325455
167.00000447034836,95.22168511152267
116.00000032782555,120.81384044885635
88.0000019967556,140.03555876016617
67.00000324845314,144.05092877149582
53.00000049173832,154.80155658721924
30.000000067055225,150.83924984931946
19.000000722706318,128.8596059679985
34.00000162422657,106.68726655840874
51.00000061094761,103.42395424842834
130.00000667572021,108.95093086361885
174.00000405311584,108.88660565018654
197.00000268220901,115.06140238046646
212.00000178813934,118.334403693676
191.00000303983688,128.68523263931274
190.00000309944153,131.848228931427
171.00000423192978,125.78127533197403
135.000006377697,114.87448865175247
112.00000056624413,105.14012882113457
105.00000098347664,112.72045588493347
111.00000062584877,119.72114497423172
100.00000128149986,78.08095496892929
104.00000104308128,74.87039709091187
111.00000062584877,70.47775208950043
116.00000032782555,56.525874733924866
124.00000703334808,170.00958555936813
133.00000649690628,177.66994565725327
123.00000709295273,181.27642393112183
114.00000044703484,173.79455983638763
85.00000217556953,160.54609405994415
68.0000031888485,137.70409297943115
70.0000030696392,120.84716659784317
55.00000037252903,102.78626126050949
65.00000336766243,89.6189776957035
141.00000602006912,86.55027860403061
267.00001287460327,91.21959528326988
271.0000126361847,97.5215125977993
317.00000989437103,67.42931443452835
263.9999986886978,57.764350563287735
285.00001180171967,118.71973729133606
216.00000154972076,128.11074441671371
103.00000110268593,127.00674390792847
90.00000187754631,138.65696227550507
46.00000090897083,139.17634743452072
40.0000012665987,32.32145184278488
38.00000138580799,29.08774521946907
30.000000067055225,26.215756595134735
24.000000424683094,6.699302971363068
22.000000543892384,18.423700749874115
24.000000424683094,47.7391554415226
38.00000138580799,108.02484458684921
34.00000162422657,243.81917679309845
31.000000007450584,286.71564769744873
31.000000007450584,229.97312432527542
38.00000138580799,152.63965195417404
41.00000120699406,96.15363219380379
64.00000342726707,50.98665578663349
202.0000023841858,40.849038779735565
147.00000566244125,40.76884055137634
122.00000715255737,52.829175248742104
101.00000122189522,63.157807111740105
106.000000923872,67.14441895484924
105.00000098347664,72.94931697845459
115.00000038743019,70.23987951874733
114.00000044703484,71.51159530878067
99.00000134110451,66.64329853653908
95.00000157952309,65.99124801158905
82.00000235438347,70.19453009963036
71.00000301003456,71.9832034111023
76.00000271201134,77.44957527518272
67.00000324845314,88.33852097392082
69.00000312924385,91.1882658302784
60.000000074505806,115.45159843564034
71.00000301003456,139.4853469133377
62.00000354647636,140.0594185590744
33.000001683831215,130.87228989601135
32.00000174343586,121.59101486206055
30.000000067055225,110.41601014137268
30.000000067055225,91.79265421628952
28.000000186264515,70.76298514008522
43.00000108778477,52.026349037885666
46.00000090897083,43.00575774908066
76.00000271201134,43.721476301550865
123.00000709295273,46.368818670511246
190.00000309944153,49.688045650720596
160.00000488758087,55.11728112399578
144.0000058412552,63.11543118953704
149.00000554323196,66.31108567118645
156.00000512599945,72.5739381313324
163.00000470876694,80.03506675362587
158.00000500679016,85.84642171859741
158.00000500679016,99.19782507419586
154.00000524520874,105.69676169753075
144.0000058412552,115.82521042227745
153.00000530481339,129.2036697268486
154.00000524520874,135.8298418521881
151.00000542402267,140.4371388554573
143.00000590085983,153.33183032274246
141.00000602006912,192.74489986896515
131.00000661611557,179.77383118867874
116.00000032782555,174.07082211971283
120.00000008940697,162.7349900007248
113.00000050663948,154.73058050870895
124.00000703334808,146.6163671016693
202.0000023841858,140.13579577207565
199.00000256299973,138.76518607139587
199.00000256299973,141.0455278158188
153.00000530481339,139.93743336200714
144.0000058412552,137.82978427410126
140.00000607967377,134.55102270841599
134.00000643730164,131.24841570854187
132.00000655651093,127.66558176279068
145.00000578165054,127.86543810367584
153.00000530481339,130.49099278450012
153.00000530481339,132.90736842155457
160.00000488758087,133.4160949587822
168.0000044107437,138.0741999745369
168.0000044107437,143.61116725206375
184.0000034570694,150.8596190214157
188.00000321865082,162.91765177249908
188.00000321865082,171.74054861068726
158.00000500679016,184.12101185321808
151.00000542402267,191.80524611473083
144.0000058412552,196.32964432239532
138.00000619888306,190.7819322347641
118.00000020861626,181.658453643322
115.00000038743019,171.41504406929016
123.00000709295273,158.50828623771667
121.00000002980232,149.52536642551422
144.0000058412552,142.35260236263275
175.0000039935112,143.67658418416977
170.00000429153442,143.70179426670074
160.00000488758087,141.28187054395676
174.00000405311584,137.0218693614006
170.00000429153442,132.3603311777115
178.00000381469727,133.67586654424667
198.00000262260437,133.07167208194733
187.00000327825546,134.8291236758232
179.00000375509262,137.76178169250488
172.00000417232513,141.4450824856758
198.00000262260437,146.71398973464966
185.00000339746475,150.33111226558685
170.00000429153442,153.50600254535675
141.00000602006912,157.06842422485352
134.00000643730164,158.09540110826492
86.00000211596489,163.54073584079742
53.00000049173832,162.67862284183502
39.000001326203346,159.21836304664612
23.00000048428774,155.3825807571411
18.000000782310963,150.75491458177567
12.00000024214387,118.97221878170967
12.00000024214387,88.8693476319313
18.000000782310963,68.94829013943672
24.000000424683094,52.41498292982578
28.000000186264515,39.42559564113617
51.00000061094761,24.050476253032684
49.0000007301569,18.294051975011826
40.0000012665987,17.789035126566887
15.000000063329935,14.368159800767899
21.00000060349703,11.87877906858921
22.000000543892384,10.765387624502182
29.00000012665987,14.445467129349709
24.000000424683094,17.437932655215263
21.00000060349703,20.657931745052338
26.000000305473804,28.67333383858204
30.000000067055225,29.985177472233772
33.000001683831215,32.92146258056164
24.000000424683094,37.87655098736286
44.00000102818012,42.55457627773285
40.0000012665987,44.709215953946114
15.000000063329935,44.67648594081402
7.000000091269612,45.348392099142075
2.0000000526197255,43.244513750076294
8.000000031664968,39.0182481110096
3.000000105239451,31.784049734473232
1.0,25.4247238188982
2.0000000526197255,17.361068837344646
6.000000150874257,9.788753695786
16.00000000372529,6.845060881227255
17.000000841915607,6.631838168948889
59.00000013411045,5.763432525098324
41.00000120699406,5.378270406275988
16.00000000372529,6.304696947336197
9.000000420957804,5.649022921919823
19.000000722706318,7.044014040380716
18.000000782310963,8.834435358643532
31.000000007450584,8.621990136802197
22.000000543892384,11.890692807734013
16.00000000372529,17.605796970427036
31.000000007450584,20.124584078788757
44.00000102818012,22.84014270454645
43.00000108778477,27.39329908043146
42.00000114738941,33.99495242536068
37.000001445412636,43.82284453511238
39.000001326203346,58.65994054079056
42.00000114738941,61.478959262371056
30.000000067055225,59.69810754060745
