date,CO,PM10,SO2,NO2,O3,PM2.5
20200224,8.6,244.0,112.0,86.0,10.0,138.0
20200224,6.5,227.0,93.0,84.0,9.0,137.0
20200224,8.5,208.0,110.0,88.0,10.0,108.0
20200224,6.3,208.0,104.0,80.0,17.0,137.0
20200224,2.6,159.0,35.0,50.0,36.0,90.0
20200224,2.1,183.0,38.0,43.0,45.0,68.0
20200224,2.3,178.0,41.0,39.0,55.0,54.0
20200224,1.7,262.0,30.0,31.0,68.0,44.0
20200224,1.3,314.0,23.0,29.0,67.0,41.0
20200224,1.7,258.0,30.0,34.0,61.0,40.0
20200224,1.7,262.0,32.0,39.0,52.0,36.0
20200224,2.3,190.0,29.0,34.0,59.0,36.0
20200224,1.1,135.0,13.0,20.0,70.0,27.0
20200224,1.6,102.0,20.0,24.0,64.0,33.0
20200224,1.7,66.0,22.0,26.0,61.0,34.0
20200224,1.3,62.0,23.0,27.0,63.0,26.0
20200224,1.7,95.0,31.0,39.0,55.0,32.0
20200224,1.6,81.0,30.0,38.0,49.0,45.0
20200225,1.9,67.0,37.0,47.0,36.0,46.0
20200225,2.0,60.0,37.0,50.0,29.0,46.0
20200225,3.3,65.0,64.0,66.0,16.0,51.0
20200225,2.0,81.0,47.0,52.0,24.0,53.0
20200225,2.1,89.0,46.0,56.0,22.0,44.0
20200225,1.4,65.0,27.0,40.0,36.0,48.0
20200225,1.4,75.0,24.0,44.0,36.0,44.0
20200225,1.1,63.0,17.0,33.0,47.0,39.0
20200225,1.3,82.0,21.0,30.0,51.0,29.0
20200225,1.9,80.0,26.0,36.0,46.0,33.0
20200225,1.7,38.0,21.0,30.0,51.0,36.0
20200225,1.5,42.0,24.0,25.0,58.0,14.0
20200225,2.0,45.0,28.0,27.0,62.0,21.0
20200225,1.4,46.0,31.0,36.0,60.0,28.0
20200225,1.3,74.0,26.0,48.0,42.0,28.0
20200225,0.8,52.0,17.0,36.0,46.0,35.0
20200225,0.9,56.0,19.0,42.0,37.0,46.0
20200225,0.8,86.0,21.0,68.0,12.0,75.0
20200225,0.8,66.0,19.0,70.0,8.0,50.0
20200226,0.9,82.0,20.0,67.0,9.0,47.0
20200226,0.7,73.0,14.0,61.0,12.0,47.0
20200226,0.9,72.0,15.0,66.0,8.0,42.0
20200226,0.7,71.0,14.0,64.0,8.0,47.0
20200226,0.7,69.0,12.0,66.0,8.0,49.0
20200226,1.0,88.0,16.0,65.0,8.0,53.0
20200226,1.1,82.0,16.0,65.0,8.0,63.0
20200226,1.1,70.0,16.0,63.0,11.0,76.0
20200226,2.2,84.0,31.0,60.0,17.0,43.0
20200226,2.6,65.0,54.0,53.0,25.0,44.0
20200226,2.1,82.0,54.0,38.0,42.0,36.0
20200226,2.2,65.0,42.0,34.0,50.0,28.0
20200226,1.2,66.0,23.0,24.0,62.0,31.0
20200226,0.9,63.0,18.0,28.0,61.0,32.0
20200226,1.0,58.0,19.0,33.0,62.0,38.0
20200226,1.1,55.0,20.0,28.0,74.0,38.0
20200226,1.1,62.0,18.0,28.0,76.0,47.0
20200226,0.8,63.0,14.0,31.0,72.0,45.0
20200226,0.6,86.0,14.0,45.0,46.0,86.0
20200226,0.6,53.0,13.0,33.0,52.0,48.0
20200226,0.3,45.0,7.0,23.0,64.0,35.0
20200226,0.4,57.0,9.0,27.0,58.0,36.0
20200226,0.4,47.0,10.0,31.0,52.0,23.0
20200226,0.2,41.0,7.0,28.0,52.0,19.0
20200227,0.3,43.0,9.0,30.0,47.0,21.0
20200227,0.4,47.0,10.0,32.0,42.0,28.0
20200227,0.6,45.0,11.0,32.0,39.0,31.0
20200227,0.6,47.0,10.0,31.0,40.0,31.0
20200227,0.9,48.0,12.0,47.0,26.0,29.0
20200227,1.2,59.0,12.0,64.0,8.0,32.0
20200227,1.6,62.0,14.0,63.0,8.0,32.0
20200227,2.0,84.0,17.0,62.0,8.0,36.0
20200227,1.9,104.0,18.0,64.0,10.0,37.0
20200227,1.9,86.0,31.0,55.0,28.0,47.0
20200227,0.9,42.0,19.0,31.0,59.0,40.0
20200227,0.6,39.0,14.0,30.0,61.0,30.0
20200227,0.5,38.0,12.0,20.0,73.0,30.0
20200227,0.6,33.0,15.0,19.0,78.0,26.0
20200227,1.1,36.0,22.0,34.0,62.0,38.0
20200227,1.0,36.0,15.0,22.0,78.0,28.0
20200227,0.4,39.0,8.0,20.0,74.0,23.0
20200227,0.2,37.0,6.0,22.0,69.0,26.0
20200227,0.3,38.0,6.0,23.0,67.0,30.0
20200227,0.2,43.0,6.0,28.0,61.0,31.0
20200227,0.2,41.0,8.0,35.0,50.0,29.0
20200227,0.3,41.0,9.0,32.0,54.0,36.0
20200227,0.2,35.0,8.0,25.0,60.0,32.0
20200227,0.3,35.0,11.0,28.0,56.0,24.0
20200228,0.3,43.0,14.0,36.0,46.0,22.0
20200228,0.4,48.0,12.0,41.0,39.0,32.0
20200228,0.5,50.0,9.0,44.0,33.0,34.0
20200228,0.4,49.0,8.0,46.0,34.0,38.0
20200228,0.5,65.0,12.0,35.0,50.0,54.0
20200228,0.4,60.0,10.0,28.0,59.0,51.0
20200228,0.4,59.0,7.0,21.0,69.0,48.0
20200228,0.4,60.0,6.0,20.0,72.0,44.0
20200228,0.4,78.0,5.0,22.0,72.0,53.0
20200228,0.4,84.0,5.0,25.0,64.0,73.0
20200228,0.5,87.0,5.0,37.0,44.0,74.0
20200228,0.6,85.0,6.0,49.0,29.0,67.0
20200228,0.8,86.0,5.0,62.0,11.0,81.0
20200228,0.9,85.0,6.0,68.0,7.0,75.0
20200228,1.1,93.0,6.0,69.0,7.0,78.0
20200229,1.5,90.0,6.0,68.0,7.0,103.0
20200229,1.4,106.0,7.0,68.0,7.0,95.0
20200229,1.1,103.0,6.0,61.0,11.0,72.0
20200229,1.1,100.0,5.0,54.0,14.0,68.0
20200229,1.2,101.0,6.0,57.0,11.0,81.0
20200229,1.1,112.0,8.0,63.0,7.0,110.0
20200229,1.0,98.0,6.0,52.0,13.0,89.0
20200229,1.0,86.0,6.0,49.0,17.0,103.0
20200229,1.1,114.0,6.0,55.0,12.0,107.0
20200229,1.1,91.0,5.0,52.0,12.0,102.0
20200229,1.0,112.0,5.0,49.0,13.0,105.0
20200229,1.1,82.0,5.0,46.0,18.0,73.0
20200229,0.8,77.0,5.0,40.0,30.0,61.0
20200229,0.9,85.0,5.0,48.0,20.0,62.0
20200229,1.4,90.0,5.0,48.0,11.0,85.0
20200229,1.4,89.0,5.0,47.0,13.0,70.0
20200229,1.2,61.0,4.0,42.0,14.0,68.0
20200229,1.3,75.0,4.0,43.0,14.0,70.0
20200229,1.4,91.0,5.0,43.0,15.0,80.0
20200229,1.7,81.0,5.0,47.0,12.0,66.0
20200229,1.3,81.0,5.0,45.0,13.0,66.0
20200229,1.2,66.0,5.0,42.0,18.0,69.0
20200229,0.8,75.0,4.0,29.0,28.0,63.0
20200229,0.9,50.0,5.0,33.0,23.0,60.0
20200301,1.1,127.0,5.0,42.0,14.0,109.0
20200301,1.8,145.0,6.0,49.0,8.0,110.0
20200301,1.4,151.0,5.0,43.0,14.0,115.0
20200301,1.6,105.0,12.0,44.0,18.0,84.0
20200301,1.0,91.0,10.0,33.0,29.0,73.0
20200301,1.2,96.0,9.0,37.0,25.0,68.0
20200301,1.5,115.0,15.0,39.0,20.0,77.0
20200301,1.6,145.0,12.0,46.0,11.0,96.0
20200301,1.6,135.0,8.0,46.0,11.0,97.0
20200301,1.5,152.0,6.0,45.0,13.0,110.0
20200301,1.0,130.0,7.0,42.0,15.0,100.0
20200301,1.1,100.0,5.0,34.0,23.0,72.0
20200301,1.2,77.0,5.0,33.0,28.0,72.0
20200301,1.2,56.0,5.0,31.0,39.0,71.0
20200301,0.8,57.0,4.0,27.0,52.0,59.0
20200301,0.3,38.0,5.0,13.0,70.0,34.0
20200301,0.3,29.0,5.0,14.0,73.0,20.0
20200301,0.2,20.0,4.0,11.0,78.0,13.0
20200301,0.1,30.0,3.0,11.0,77.0,13.0
20200301,0.2,32.0,5.0,23.0,60.0,17.0
20200301,0.3,32.0,5.0,30.0,50.0,18.0
20200301,0.5,38.0,7.0,36.0,41.0,37.0
20200301,0.3,39.0,5.0,26.0,52.0,29.0
20200301,0.3,31.0,5.0,24.0,52.0,18.0
20200302,0.4,32.0,5.0,24.0,54.0,16.0
20200302,0.6,22.0,9.0,21.0,56.0,16.0
20200302,0.6,24.0,7.0,19.0,56.0,17.0
20200302,1.1,33.0,11.0,34.0,37.0,26.0
20200302,1.0,38.0,10.0,43.0,28.0,32.0
20200302,1.0,33.0,12.0,33.0,39.0,33.0
20200302,1.3,43.0,10.0,59.0,8.0,33.0
20200302,1.3,52.0,11.0,62.0,8.0,32.0
20200302,1.6,53.0,14.0,62.0,12.0,35.0
20200302,1.8,103.0,19.0,65.0,15.0,49.0
20200302,1.4,57.0,25.0,45.0,38.0,44.0
20200302,2.1,77.0,33.0,38.0,49.0,56.0
20200302,0.9,45.0,12.0,28.0,54.0,49.0
20200302,0.4,33.0,6.0,18.0,71.0,38.0
20200302,0.4,29.0,6.0,15.0,79.0,27.0
20200302,0.3,32.0,5.0,11.0,89.0,24.0
20200302,0.3,26.0,6.0,11.0,92.0,25.0
20200302,0.4,36.0,6.0,14.0,94.0,28.0
20200302,0.8,52.0,10.0,32.0,79.0,34.0
20200302,0.6,77.0,7.0,30.0,84.0,39.0
20200302,0.6,82.0,6.0,32.0,74.0,46.0
20200302,0.6,55.0,6.0,27.0,74.0,53.0
20200302,0.7,60.0,7.0,33.0,65.0,55.0
20200302,0.7,62.0,10.0,34.0,61.0,46.0
20200303,0.8,64.0,9.0,36.0,56.0,50.0
20200303,0.8,62.0,6.0,32.0,55.0,48.0
20200303,0.6,63.0,5.0,22.0,67.0,47.0
20200303,0.9,67.0,5.0,39.0,38.0,51.0
20200303,1.3,68.0,5.0,62.0,13.0,42.0
20200303,1.2,61.0,5.0,43.0,26.0,76.0
20200303,1.1,78.0,5.0,39.0,24.0,51.0
20200303,1.3,64.0,5.0,41.0,19.0,54.0
20200303,1.5,77.0,7.0,42.0,20.0,58.0
20200303,1.3,102.0,6.0,33.0,33.0,81.0
20200303,0.5,31.0,5.0,16.0,58.0,21.0
20200303,0.2,19.0,4.0,2.0,77.0,12.0
20200303,0.2,17.0,3.0,2.0,80.0,11.0
20200303,0.2,19.0,3.0,2.0,80.0,9.0
20200303,0.2,21.0,4.0,2.0,82.0,9.0
20200303,0.2,25.0,4.0,5.0,78.0,18.0
20200303,0.3,28.0,5.0,18.0,61.0,23.0
20200303,0.6,30.0,7.0,39.0,36.0,23.0
20200303,0.8,33.0,7.0,35.0,37.0,32.0
20200303,1.3,35.0,6.0,36.0,36.0,28.0
20200303,0.3,33.0,4.0,10.0,65.0,16.0
20200304,0.2,21.0,4.0,7.0,67.0,16.0
20200304,0.3,12.0,5.0,7.0,67.0,16.0
20200304,0.4,27.0,5.0,13.0,62.0,18.0
20200304,0.3,25.0,6.0,10.0,62.0,19.0
20200304,0.3,22.0,6.0,18.0,50.0,21.0
20200304,0.4,37.0,5.0,31.0,33.0,17.0
20200304,0.3,36.0,5.0,24.0,43.0,12.0
20200304,0.6,39.0,6.0,47.0,18.0,23.0
20200304,0.6,37.0,10.0,46.0,19.0,25.0
20200304,0.5,31.0,8.0,30.0,39.0,21.0
20200304,0.4,21.0,7.0,10.0,64.0,18.0
20200304,0.4,14.0,6.0,5.0,71.0,12.0
20200304,0.4,20.0,6.0,5.0,71.0,16.0
20200304,0.4,12.0,6.0,5.0,74.0,11.0
20200304,0.3,11.0,5.0,4.0,78.0,9.0
20200304,0.3,10.0,5.0,3.0,81.0,8.0
20200304,0.3,7.0,5.0,4.0,82.0,6.0
20200304,0.2,18.0,4.0,3.0,84.0,16.0
20200304,0.3,18.0,4.0,6.0,81.0,21.0
20200304,0.4,18.0,6.0,20.0,65.0,26.0
20200304,0.4,30.0,5.0,25.0,58.0,29.0
20200304,0.3,32.0,4.0,20.0,60.0,22.0
20200304,0.3,39.0,4.0,19.0,57.0,19.0
20200304,0.4,43.0,5.0,60.0,16.0,22.0
20200305,0.4,42.0,5.0,68.0,10.0,25.0
20200305,0.5,37.0,8.0,76.0,4.0,27.0
20200305,0.5,37.0,8.0,76.0,3.0,28.0
20200305,0.5,29.0,8.0,75.0,3.0,24.0
20200305,0.7,34.0,9.0,74.0,3.0,23.0
20200305,0.6,33.0,8.0,75.0,3.0,25.0
20200305,0.5,29.0,7.0,72.0,3.0,30.0
20200305,0.6,35.0,7.0,71.0,4.0,36.0
20200305,0.8,52.0,10.0,67.0,8.0,40.0
20200305,0.6,44.0,11.0,54.0,24.0,37.0
20200305,0.4,43.0,13.0,44.0,34.0,32.0
20200305,0.6,51.0,15.0,40.0,40.0,23.0
20200305,0.7,54.0,9.0,29.0,58.0,23.0
20200305,0.4,43.0,9.0,24.0,70.0,25.0
20200305,0.4,40.0,9.0,21.0,76.0,23.0
20200305,0.4,35.0,8.0,20.0,82.0,30.0
20200305,0.4,36.0,7.0,18.0,88.0,20.0
20200305,0.5,40.0,9.0,25.0,81.0,22.0
20200305,0.6,53.0,11.0,28.0,75.0,29.0
20200305,0.6,48.0,10.0,31.0,69.0,35.0
20200305,0.6,98.0,12.0,38.0,64.0,53.0
20200305,1.3,131.0,28.0,67.0,33.0,108.0
20200305,1.9,91.0,46.0,86.0,14.0,67.0
20200305,1.7,103.0,46.0,66.0,30.0,75.0
20200306,1.4,94.0,26.0,58.0,29.0,72.0
20200306,1.6,105.0,17.0,81.0,4.0,66.0
20200306,2.7,132.0,26.0,81.0,4.0,68.0
20200306,2.9,129.0,24.0,82.0,4.0,76.0
20200306,1.8,121.0,16.0,77.0,7.0,92.0
20200306,1.2,106.0,15.0,76.0,12.0,89.0
20200306,1.2,118.0,12.0,73.0,12.0,97.0
20200306,1.0,119.0,14.0,60.0,25.0,61.0
20200306,0.9,129.0,15.0,68.0,30.0,65.0
20200306,0.8,102.0,15.0,39.0,103.0,60.0
20200306,0.8,111.0,14.0,39.0,109.0,60.0
20200306,0.8,117.0,14.0,35.0,117.0,71.0
20200306,1.1,118.0,16.0,42.0,108.0,84.0
20200306,0.8,122.0,15.0,45.0,100.0,83.0
20200306,0.9,143.0,15.0,61.0,66.0,119.0
20200306,1.0,138.0,15.0,80.0,35.0,106.0
20200306,1.6,142.0,24.0,79.0,28.0,112.0
20200306,2.8,175.0,24.0,73.0,27.0,108.0
20200307,2.0,166.0,15.0,100.0,10.0,120.0
20200307,1.4,139.0,10.0,56.0,49.0,133.0
20200307,1.8,153.0,14.0,49.0,46.0,133.0
20200307,1.8,148.0,13.0,62.0,30.0,124.0
20200307,2.1,152.0,15.0,77.0,9.0,123.0
20200307,2.5,154.0,15.0,83.0,3.0,105.0
20200307,2.2,145.0,11.0,77.0,3.0,130.0
20200307,1.9,155.0,8.0,73.0,4.0,116.0
20200307,2.1,164.0,9.0,65.0,6.0,137.0
20200307,2.2,165.0,13.0,68.0,8.0,145.0
20200307,1.8,175.0,15.0,63.0,20.0,157.0
20200307,1.4,113.0,17.0,39.0,56.0,92.0
20200307,1.3,101.0,17.0,32.0,75.0,82.0
20200307,1.8,135.0,26.0,37.0,80.0,98.0
20200307,1.6,110.0,20.0,30.0,96.0,112.0
20200307,1.6,147.0,9.0,32.0,94.0,134.0
20200307,1.1,132.0,9.0,27.0,98.0,110.0
20200307,1.1,111.0,11.0,26.0,97.0,98.0
20200307,1.0,82.0,10.0,27.0,86.0,75.0
20200307,0.7,80.0,5.0,31.0,75.0,68.0
20200307,0.6,92.0,15.0,36.0,51.0,61.0
20200307,1.4,93.0,17.0,59.0,19.0,56.0
20200307,1.4,89.0,22.0,62.0,14.0,52.0
20200307,1.1,78.0,15.0,59.0,16.0,52.0
20200308,1.3,98.0,17.0,52.0,18.0,87.0
20200308,1.5,117.0,19.0,41.0,23.0,99.0
20200308,1.5,132.0,15.0,36.0,26.0,83.0
20200308,1.0,91.0,11.0,29.0,41.0,77.0
20200308,1.1,98.0,12.0,26.0,53.0,74.0
20200308,0.9,111.0,6.0,23.0,61.0,64.0
20200308,0.7,109.0,5.0,18.0,72.0,63.0
20200308,0.9,114.0,5.0,21.0,69.0,97.0
20200308,1.4,113.0,7.0,28.0,67.0,109.0
20200308,1.3,137.0,7.0,29.0,71.0,100.0
20200308,1.1,124.0,6.0,30.0,70.0,84.0
20200308,1.3,136.0,6.0,31.0,70.0,117.0
20200308,1.3,123.0,7.0,33.0,70.0,121.0
20200308,1.2,121.0,6.0,33.0,72.0,114.0
20200308,1.2,123.0,7.0,38.0,70.0,119.0
20200308,1.4,125.0,9.0,41.0,73.0,107.0
20200308,1.7,134.0,15.0,50.0,70.0,129.0
20200308,1.4,130.0,12.0,50.0,71.0,117.0
20200308,1.1,113.0,6.0,51.0,69.0,100.0
20200308,1.4,167.0,6.0,64.0,51.0,124.0
20200308,1.3,193.0,6.0,55.0,52.0,139.0
20200308,1.1,195.0,5.0,39.0,62.0,119.0
20200308,1.9,199.0,7.0,47.0,45.0,166.0
20200308,2.4,219.0,12.0,58.0,31.0,170.0
20200309,2.1,202.0,9.0,61.0,19.0,169.0
20200309,1.9,191.0,7.0,72.0,8.0,142.0
20200309,1.8,210.0,7.0,68.0,9.0,161.0
20200309,2.2,174.0,8.0,74.0,4.0,148.0
20200309,2.7,179.0,9.0,73.0,3.0,149.0
20200309,3.4,183.0,12.0,67.0,2.0,137.0
20200309,3.4,169.0,13.0,64.0,6.0,120.0
20200309,1.9,104.0,10.0,36.0,33.0,80.0
20200309,1.2,41.0,8.0,23.0,48.0,26.0
20200309,1.1,34.0,7.0,21.0,50.0,31.0
20200309,1.0,31.0,6.0,22.0,50.0,29.0
20200309,1.2,32.0,10.0,23.0,50.0,32.0
20200309,0.8,28.0,10.0,21.0,56.0,22.0
20200309,0.7,23.0,10.0,20.0,61.0,26.0
20200309,0.7,14.0,13.0,22.0,65.0,22.0
20200309,0.5,12.0,6.0,18.0,67.0,23.0
20200309,0.7,20.0,9.0,20.0,66.0,16.0
20200309,0.5,20.0,6.0,19.0,69.0,18.0
20200309,1.0,31.0,12.0,33.0,56.0,20.0
20200309,1.3,38.0,25.0,44.0,45.0,28.0
20200309,1.1,45.0,25.0,36.0,51.0,28.0
20200309,1.6,49.0,25.0,38.0,44.0,36.0
20200309,2.0,45.0,21.0,50.0,28.0,34.0
20200309,1.7,50.0,17.0,68.0,8.0,39.0
20200310,1.4,43.0,14.0,48.0,28.0,37.0
20200310,1.4,50.0,12.0,52.0,18.0,38.0
20200310,1.6,48.0,13.0,69.0,3.0,32.0
20200310,1.3,39.0,7.0,63.0,2.0,39.0
20200310,1.1,46.0,5.0,56.0,2.0,41.0
20200310,1.0,54.0,5.0,54.0,3.0,40.0
20200310,1.0,50.0,4.0,54.0,2.0,27.0
20200310,1.0,48.0,5.0,53.0,3.0,30.0
20200310,0.9,48.0,4.0,44.0,9.0,32.0
20200310,0.9,56.0,4.0,36.0,19.0,42.0
20200310,0.7,54.0,5.0,38.0,24.0,35.0
20200310,0.2,27.0,4.0,6.0,68.0,10.0
20200310,0.2,21.0,4.0,5.0,73.0,13.0
20200310,0.2,25.0,3.0,6.0,73.0,13.0
20200310,0.2,18.0,3.0,7.0,71.0,11.0
20200310,0.3,25.0,4.0,10.0,69.0,18.0
20200310,0.4,27.0,8.0,35.0,40.0,21.0
20200310,0.8,95.0,14.0,61.0,16.0,27.0
20200310,1.1,79.0,18.0,71.0,5.0,43.0
20200310,1.0,74.0,14.0,65.0,7.0,51.0
20200310,0.7,45.0,9.0,52.0,16.0,42.0
20200311,0.9,58.0,11.0,62.0,4.0,46.0
20200311,0.8,87.0,10.0,63.0,4.0,35.0
20200311,0.8,62.0,8.0,63.0,4.0,36.0
20200311,1.0,59.0,10.0,62.0,4.0,31.0
20200311,0.6,48.0,5.0,59.0,9.0,32.0
20200311,0.5,46.0,5.0,51.0,11.0,31.0
20200311,0.7,40.0,5.0,58.0,4.0,34.0
20200311,1.0,46.0,9.0,62.0,4.0,28.0
20200311,1.0,50.0,14.0,71.0,6.0,24.0
20200311,0.9,53.0,16.0,60.0,17.0,25.0
20200311,0.8,56.0,15.0,52.0,29.0,20.0
20200311,0.6,62.0,15.0,35.0,53.0,24.0
20200311,0.8,72.0,15.0,32.0,70.0,25.0
20200311,0.7,95.0,12.0,24.0,91.0,36.0
20200311,0.8,95.0,13.0,29.0,91.0,34.0
20200311,0.7,105.0,12.0,32.0,94.0,39.0
20200311,0.8,131.0,12.0,35.0,99.0,48.0
20200311,1.0,116.0,15.0,41.0,87.0,50.0
20200311,1.0,119.0,14.0,40.0,83.0,74.0
20200311,0.8,148.0,14.0,48.0,70.0,81.0
20200311,0.8,135.0,13.0,55.0,55.0,61.0
20200311,1.0,142.0,15.0,62.0,41.0,62.0
20200311,1.0,140.0,14.0,73.0,27.0,75.0
20200311,0.9,134.0,13.0,77.0,20.0,91.0
20200312,0.8,108.0,12.0,66.0,24.0,69.0
20200312,0.9,118.0,14.0,72.0,16.0,61.0
20200312,0.9,124.0,16.0,74.0,15.0,63.0
20200312,0.7,121.0,13.0,67.0,21.0,59.0
20200312,0.6,122.0,12.0,46.0,35.0,54.0
20200312,0.6,117.0,11.0,47.0,28.0,55.0
20200312,1.1,129.0,10.0,64.0,6.0,74.0
20200312,1.9,176.0,16.0,70.0,4.0,79.0
20200312,4.2,218.0,41.0,78.0,5.0,95.0
20200312,2.7,197.0,39.0,69.0,15.0,96.0
20200312,2.4,149.0,37.0,53.0,36.0,65.0
20200312,1.3,107.0,20.0,28.0,58.0,49.0
20200312,0.8,42.0,14.0,20.0,64.0,31.0
20200312,0.5,40.0,9.0,16.0,70.0,18.0
20200312,0.5,38.0,8.0,14.0,74.0,18.0
20200312,0.7,35.0,12.0,20.0,70.0,15.0
20200312,0.6,47.0,11.0,24.0,63.0,34.0
20200312,0.3,54.0,7.0,16.0,68.0,28.0
20200312,0.3,51.0,6.0,20.0,64.0,23.0
20200312,0.3,49.0,7.0,26.0,56.0,22.0
20200312,0.3,45.0,8.0,24.0,59.0,26.0
20200312,0.4,32.0,9.0,20.0,62.0,31.0
20200312,1.0,43.0,17.0,30.0,48.0,35.0
20200312,2.4,51.0,32.0,54.0,26.0,36.0
20200313,2.1,53.0,25.0,53.0,21.0,34.0
20200313,1.8,60.0,18.0,66.0,5.0,29.0
20200313,1.6,66.0,17.0,62.0,11.0,39.0
20200313,1.5,75.0,19.0,68.0,6.0,39.0
20200313,1.7,71.0,18.0,67.0,4.0,34.0
20200313,0.5,48.0,6.0,30.0,44.0,25.0
20200313,0.5,32.0,5.0,19.0,50.0,19.0
20200313,0.6,32.0,6.0,33.0,33.0,23.0
20200313,0.8,41.0,8.0,44.0,30.0,30.0
20200313,0.4,43.0,5.0,23.0,51.0,21.0
20200313,0.7,33.0,8.0,23.0,53.0,12.0
20200313,0.4,27.0,6.0,8.0,69.0,9.0
20200313,0.3,21.0,4.0,4.0,75.0,7.0
20200313,0.2,15.0,3.0,1.0,80.0,5.0
20200313,0.2,16.0,3.0,1.0,82.0,5.0
20200313,0.3,23.0,4.0,3.0,81.0,4.0
20200313,0.3,33.0,4.0,3.0,82.0,9.0
20200313,0.3,32.0,4.0,6.0,82.0,15.0
20200313,0.3,40.0,5.0,13.0,76.0,16.0
20200313,0.4,45.0,5.0,24.0,60.0,27.0
20200313,0.5,57.0,6.0,39.0,39.0,37.0
20200313,0.5,59.0,7.0,36.0,40.0,35.0
20200313,0.5,83.0,7.0,38.0,37.0,43.0
20200313,0.5,62.0,9.0,46.0,32.0,38.0
20200314,0.5,67.0,8.0,50.0,25.0,42.0
20200314,0.6,74.0,7.0,44.0,27.0,43.0
20200314,0.6,75.0,7.0,43.0,26.0,38.0
20200314,0.7,104.0,8.0,50.0,17.0,38.0
20200314,0.7,87.0,8.0,52.0,13.0,81.0
20200314,0.6,97.0,8.0,49.0,14.0,48.0
20200314,0.6,70.0,14.0,64.0,5.0,43.0
20200314,0.6,85.0,14.0,62.0,5.0,57.0
20200314,0.7,101.0,14.0,54.0,13.0,55.0
20200314,0.7,86.0,11.0,47.0,22.0,55.0
20200314,0.5,59.0,7.0,26.0,46.0,42.0
20200314,0.3,36.0,5.0,10.0,66.0,23.0
20200314,0.2,25.0,4.0,2.0,78.0,15.0
20200314,0.2,22.0,4.0,1.0,81.0,14.0
20200314,0.2,29.0,3.0,2.0,87.0,17.0
20200314,0.2,24.0,3.0,2.0,87.0,10.0
20200314,0.2,25.0,4.0,3.0,84.0,25.0
20200314,0.3,24.0,4.0,11.0,70.0,27.0
20200314,0.4,32.0,6.0,27.0,49.0,31.0
20200314,0.5,32.0,6.0,27.0,50.0,29.0
20200314,0.5,43.0,8.0,28.0,45.0,25.0
20200314,0.7,57.0,8.0,44.0,28.0,27.0
20200315,0.6,51.0,6.0,42.0,27.0,35.0
20200315,0.8,58.0,8.0,63.0,6.0,37.0
20200315,0.7,64.0,9.0,57.0,9.0,37.0
20200315,0.6,66.0,6.0,52.0,11.0,40.0
20200315,0.5,64.0,6.0,44.0,19.0,40.0
20200315,0.4,51.0,6.0,31.0,28.0,37.0
20200315,0.4,45.0,10.0,37.0,25.0,25.0
20200315,1.3,45.0,21.0,50.0,14.0,26.0
20200315,1.0,58.0,21.0,34.0,38.0,25.0
20200315,0.9,46.0,16.0,18.0,54.0,29.0
20200315,1.0,40.0,14.0,14.0,64.0,27.0
20200315,0.5,29.0,8.0,10.0,71.0,18.0
20200315,0.4,24.0,6.0,5.0,82.0,12.0
20200315,0.3,20.0,5.0,5.0,85.0,10.0
20200315,0.4,22.0,6.0,8.0,84.0,15.0
20200315,0.5,31.0,8.0,14.0,80.0,16.0
20200315,0.6,38.0,11.0,19.0,75.0,15.0
20200315,0.7,51.0,12.0,22.0,70.0,33.0
20200315,0.6,101.0,13.0,17.0,70.0,38.0
20200315,0.3,101.0,6.0,14.0,68.0,35.0
20200315,0.4,74.0,6.0,15.0,62.0,31.0
20200315,0.3,70.0,5.0,11.0,65.0,32.0
20200315,0.3,65.0,5.0,12.0,62.0,28.0
20200315,0.3,61.0,5.0,14.0,59.0,26.0
20200316,0.3,53.0,5.0,12.0,60.0,20.0
20200316,0.3,48.0,4.0,16.0,54.0,19.0
20200316,0.3,40.0,4.0,12.0,58.0,23.0
20200316,0.3,50.0,5.0,15.0,53.0,21.0
20200316,0.3,43.0,5.0,12.0,57.0,13.0
20200316,0.3,44.0,5.0,13.0,55.0,19.0
20200316,0.3,44.0,6.0,14.0,52.0,22.0
20200316,0.4,40.0,11.0,19.0,47.0,13.0
20200316,0.5,44.0,13.0,18.0,54.0,16.0
20200316,0.5,40.0,10.0,13.0,64.0,23.0
20200316,0.5,37.0,9.0,11.0,66.0,19.0
20200316,0.5,38.0,8.0,16.0,63.0,15.0
20200316,0.6,42.0,12.0,22.0,61.0,10.0
20200316,0.5,46.0,10.0,16.0,69.0,11.0
20200316,0.5,51.0,8.0,17.0,71.0,8.0
20200316,0.4,50.0,7.0,15.0,80.0,12.0
20200316,0.4,72.0,6.0,16.0,80.0,22.0
20200316,0.4,69.0,7.0,19.0,81.0,32.0
20200316,0.5,87.0,8.0,27.0,73.0,41.0
20200316,0.6,96.0,8.0,37.0,61.0,45.0
20200316,0.6,109.0,9.0,43.0,50.0,47.0
20200316,0.8,97.0,10.0,69.0,21.0,77.0
20200316,1.1,131.0,15.0,85.0,5.0,75.0
20200316,1.1,115.0,14.0,84.0,5.0,70.0
20200317,0.7,100.0,15.0,62.0,28.0,55.0
20200317,0.9,107.0,15.0,78.0,10.0,59.0
20200317,1.0,136.0,16.0,83.0,5.0,64.0
20200317,1.0,111.0,17.0,79.0,5.0,61.0
20200317,1.0,126.0,17.0,78.0,4.0,62.0
